,Unnamed,UNIT,DATEn,TIMEn,Hour,DESCn,ENTRIESn_hourly,EXITSn_hourly,maxpressurei,maxdewpti,mindewpti,minpressurei,meandewpti,meanpressurei,fog,rain,meanwindspdi,mintempi,meantempi,maxtempi,precipi,thunder
149,149,R027,2011-05-01,20:00:00,20,REGULAR,1581.0,1396.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
150,150,R028,2011-05-01,03:00:00,3,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
151,151,R028,2011-05-01,07:00:00,7,REGULAR,124.0,240.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
152,152,R028,2011-05-01,11:00:00,11,REGULAR,526.0,953.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
153,153,R028,2011-05-01,15:00:00,15,REGULAR,1640.0,1656.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
154,154,R028,2011-05-01,19:00:00,19,REGULAR,3502.0,2634.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
155,155,R028,2011-05-01,23:00:00,23,REGULAR,1513.0,1099.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
156,156,R029,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
157,157,R029,2011-05-01,04:00:00,4,REGULAR,798.0,454.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
158,158,R029,2011-05-01,08:00:00,8,REGULAR,524.0,374.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
159,159,R029,2011-05-01,12:00:00,12,REGULAR,2544.0,2327.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
160,160,R029,2011-05-01,16:00:00,16,REGULAR,5659.0,2985.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
161,161,R029,2011-05-01,20:00:00,20,REGULAR,5952.0,2136.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
162,162,R030,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
163,163,R030,2011-05-01,04:00:00,4,REGULAR,427.0,353.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
164,164,R030,2011-05-01,08:00:00,8,REGULAR,120.0,212.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
165,165,R030,2011-05-01,12:00:00,12,REGULAR,1228.0,2011.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
166,166,R030,2011-05-01,14:26:13,14,REGULAR,147.0,356.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
167,167,R030,2011-05-01,14:26:45,14,REGULAR,75.0,190.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
168,168,R030,2011-05-01,14:49:49,14,REGULAR,87.0,136.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
169,169,R030,2011-05-01,16:00:00,16,REGULAR,1938.0,1840.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
170,170,R030,2011-05-01,20:00:00,20,REGULAR,1708.0,1256.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
171,171,R031,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
172,172,R031,2011-05-01,04:00:00,4,REGULAR,675.0,430.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
173,173,R031,2011-05-01,08:00:00,8,REGULAR,329.0,425.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
174,174,R031,2011-05-01,12:00:00,12,REGULAR,1691.0,2778.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
175,175,R031,2011-05-01,16:00:00,16,REGULAR,3640.0,4745.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
176,176,R031,2011-05-01,20:00:00,20,REGULAR,5050.0,4475.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
177,177,R032,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
178,178,R032,2011-05-01,04:00:00,4,REGULAR,778.0,835.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
179,179,R032,2011-05-01,08:00:00,8,REGULAR,251.0,566.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
180,180,R032,2011-05-01,12:00:00,12,REGULAR,1166.0,3604.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
181,181,R032,2011-05-01,16:00:00,16,REGULAR,1972.0,6584.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
182,182,R032,2011-05-01,20:00:00,20,REGULAR,2864.0,5838.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
183,183,R033,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
184,184,R033,2011-05-01,04:00:00,4,REGULAR,8203.0,1201.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
185,185,R033,2011-05-01,08:00:00,8,REGULAR,857.0,371.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
186,186,R033,2011-05-01,12:00:00,12,REGULAR,5226.0,4937.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
187,187,R033,2011-05-01,16:00:00,16,REGULAR,7129.0,8076.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
188,188,R033,2011-05-01,20:00:00,20,REGULAR,12819.0,7315.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
189,189,R034,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
190,190,R034,2011-05-01,04:00:00,4,REGULAR,267.0,547.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
191,191,R034,2011-05-01,08:00:00,8,REGULAR,46.0,25.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
192,192,R034,2011-05-01,12:00:00,12,REGULAR,1175.0,1104.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
193,193,R034,2011-05-01,16:00:00,16,REGULAR,1608.0,1359.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
194,194,R034,2011-05-01,20:00:00,20,REGULAR,1227.0,1699.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
195,195,R035,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
196,196,R035,2011-05-01,04:00:00,4,REGULAR,361.0,660.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
197,197,R035,2011-05-01,08:00:00,8,REGULAR,513.0,141.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
198,198,R035,2011-05-01,12:00:00,12,REGULAR,2838.0,1319.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
199,199,R035,2011-05-01,16:00:00,16,REGULAR,3119.0,1834.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
200,200,R035,2011-05-01,20:00:00,20,REGULAR,2763.0,2122.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
201,201,R035,2011-05-01,22:20:01,22,REGULAR,1.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
202,202,R036,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
203,203,R036,2011-05-01,04:00:00,4,REGULAR,126.0,63.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
204,204,R036,2011-05-01,12:00:00,12,REGULAR,963.0,192.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
205,205,R036,2011-05-01,16:00:00,16,REGULAR,874.0,243.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
206,206,R036,2011-05-01,20:00:00,20,REGULAR,699.0,314.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
207,207,R037,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
208,208,R037,2011-05-01,04:00:00,4,REGULAR,187.0,389.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
209,209,R037,2011-05-01,08:00:00,8,REGULAR,168.0,19.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
210,210,R037,2011-05-01,12:00:00,12,REGULAR,811.0,641.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
211,211,R037,2011-05-01,16:00:00,16,REGULAR,1094.0,867.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
212,212,R037,2011-05-01,20:00:00,20,REGULAR,967.0,1081.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
213,213,R038,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
214,214,R038,2011-05-01,04:00:00,4,REGULAR,30.0,43.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
215,215,R038,2011-05-01,08:00:00,8,REGULAR,35.0,4.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
216,216,R038,2011-05-01,12:00:00,12,REGULAR,223.0,118.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
217,217,R038,2011-05-01,16:00:00,16,REGULAR,234.0,176.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
218,218,R038,2011-05-01,20:00:00,20,REGULAR,258.0,210.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
219,219,R039,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
220,220,R039,2011-05-01,04:00:00,4,REGULAR,84.0,49.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
221,221,R039,2011-05-01,08:00:00,8,REGULAR,121.0,19.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
222,222,R039,2011-05-01,12:00:00,12,REGULAR,829.0,101.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
223,223,R039,2011-05-01,16:00:00,16,REGULAR,1012.0,217.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
224,224,R039,2011-05-01,20:00:00,20,REGULAR,952.0,246.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
225,225,R040,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
226,226,R040,2011-05-01,04:00:00,4,REGULAR,127.0,152.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
227,227,R040,2011-05-01,12:00:00,12,REGULAR,1483.0,207.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
228,228,R040,2011-05-01,16:00:00,16,REGULAR,1438.0,270.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
229,229,R040,2011-05-01,20:00:00,20,REGULAR,1023.0,294.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
230,230,R041,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
231,231,R041,2011-05-01,04:00:00,4,REGULAR,196.0,149.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
232,232,R041,2011-05-01,08:00:00,8,REGULAR,198.0,218.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
233,233,R041,2011-05-01,12:00:00,12,REGULAR,967.0,1018.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
234,234,R041,2011-05-01,16:00:00,16,REGULAR,2313.0,1439.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
235,235,R041,2011-05-01,20:00:00,20,REGULAR,2619.0,839.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
236,236,R042,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
237,237,R042,2011-05-01,04:00:00,4,REGULAR,62.0,366.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
238,238,R042,2011-05-01,12:00:00,12,REGULAR,490.0,2341.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
239,239,R042,2011-05-01,16:00:00,16,REGULAR,1186.0,2208.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
240,240,R042,2011-05-01,20:00:00,20,REGULAR,1332.0,1506.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
241,241,R043,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
242,242,R043,2011-05-01,01:00:00,1,REGULAR,136.0,79.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
243,243,R043,2011-05-01,02:00:00,2,REGULAR,69.0,23.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
244,244,R043,2011-05-01,03:00:00,3,REGULAR,39.0,25.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
245,245,R043,2011-05-01,04:00:00,4,REGULAR,19.0,13.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
246,246,R043,2011-05-01,05:00:00,5,REGULAR,3.0,9.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
247,247,R043,2011-05-01,06:00:00,6,REGULAR,28.0,34.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
248,248,R043,2011-05-01,07:00:00,7,REGULAR,58.0,66.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
249,249,R043,2011-05-01,08:00:00,8,REGULAR,61.0,117.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
250,250,R043,2011-05-01,09:00:00,9,REGULAR,116.0,127.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
251,251,R043,2011-05-01,10:00:00,10,REGULAR,189.0,135.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
252,252,R043,2011-05-01,11:00:00,11,REGULAR,358.0,331.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
253,253,R043,2011-05-01,12:00:00,12,REGULAR,455.0,286.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
254,254,R043,2011-05-01,13:00:00,13,REGULAR,615.0,315.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
255,255,R043,2011-05-01,14:00:00,14,REGULAR,591.0,263.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
256,256,R043,2011-05-01,15:00:00,15,REGULAR,528.0,368.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
257,257,R043,2011-05-01,16:00:00,16,REGULAR,597.0,335.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
258,258,R043,2011-05-01,17:00:00,17,REGULAR,771.0,330.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
259,259,R043,2011-05-01,18:00:00,18,REGULAR,668.0,365.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
260,260,R043,2011-05-01,19:00:00,19,REGULAR,579.0,276.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
261,261,R043,2011-05-01,20:00:00,20,REGULAR,433.0,183.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
262,262,R043,2011-05-01,21:00:00,21,REGULAR,286.0,158.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
263,263,R043,2011-05-01,22:00:00,22,REGULAR,164.0,123.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
264,264,R043,2011-05-01,23:00:00,23,REGULAR,147.0,141.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
265,265,R044,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
266,266,R044,2011-05-01,04:00:00,4,REGULAR,569.0,648.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
267,267,R044,2011-05-01,08:00:00,8,REGULAR,281.0,543.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
268,268,R044,2011-05-01,12:00:00,12,REGULAR,1887.0,3787.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
269,269,R044,2011-05-01,16:00:00,16,REGULAR,5597.0,5918.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
270,270,R044,2011-05-01,20:00:00,20,REGULAR,4977.0,3701.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
271,271,R045,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
272,272,R045,2011-05-01,05:00:00,5,REGULAR,5.0,14.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
273,273,R045,2011-05-01,09:00:00,9,REGULAR,246.0,401.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
274,274,R045,2011-05-01,13:00:00,13,REGULAR,1325.0,1437.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
275,275,R045,2011-05-01,17:00:00,17,REGULAR,1422.0,1748.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
276,276,R045,2011-05-01,21:00:00,21,REGULAR,1200.0,1732.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
277,277,R046,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
278,278,R046,2011-05-01,04:00:00,4,REGULAR,1589.0,1099.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
279,279,R046,2011-05-01,08:00:00,8,REGULAR,432.0,638.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
280,280,R046,2011-05-01,12:00:00,12,REGULAR,5686.0,4378.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
281,281,R046,2011-05-01,16:00:00,16,REGULAR,7431.0,5844.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
282,282,R046,2011-05-01,20:00:00,20,REGULAR,7773.0,6372.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
283,283,R047,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
284,284,R047,2011-05-01,05:00:00,5,REGULAR,346.0,310.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
285,285,R047,2011-05-01,09:00:00,9,REGULAR,433.0,1116.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
286,286,R047,2011-05-01,13:00:00,13,REGULAR,1971.0,2637.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
287,287,R047,2011-05-01,17:00:00,17,REGULAR,2454.0,3398.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
288,288,R047,2011-05-01,21:00:00,21,REGULAR,2129.0,2615.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
289,289,R048,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
290,290,R048,2011-05-01,05:00:00,5,REGULAR,137.0,71.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
291,291,R048,2011-05-01,09:00:00,9,REGULAR,141.0,287.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
292,292,R048,2011-05-01,13:00:00,13,REGULAR,474.0,501.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
293,293,R048,2011-05-01,17:00:00,17,REGULAR,550.0,517.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
294,294,R048,2011-05-01,21:00:00,21,REGULAR,472.0,431.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
295,295,R049,2011-05-01,00:00:00,0,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
296,296,R049,2011-05-01,04:00:00,4,REGULAR,617.0,386.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
297,297,R049,2011-05-01,08:00:00,8,REGULAR,244.0,562.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
